"""20170424""",13872
"""20170425""",38021
"""20170426""",16553
"""20170427""",812
"""20170428""",487
"""20170429""",317
"""20170430""",350
"""20170501""",336
"""20170502""",300
"""20170503""",300
"""20170504""",300
"""20170505""",300
"""20170506""",300
"""20170507""",318
"""20170508""",226
"""20170509""",180
"""20170510""",174
"""20170511""",207
"""20170512""",1568
"""20170513""",3101
"""20170514""",2626
"""20170515""",17125
"""20170516""",74352
"""20170517""",61718
"""20170518""",8102
"""20170519""",1318
"""20170520""",1440
"""20170521""",1591
"""20170522""",769
"""20170523""",793
"""20170524""",6692
"""20170525""",6692
"""20170526""",13266
"""20170527""",11544
"""20170528""",13252
"""20170529""",11960
"""20170530""",9770
"""20170531""",7980
"""20170601""",7068
"""20170602""",8142
"""20170603""",10901
"""20170604""",18790
"""20170605""",203021
"""20170606""",110556
"""20170607""",519411
"""20170608""",2162540
"""20170609""",3795812
"""20170610""",4240716
"""20170611""",4755382
"""20170612""",4660576
"""20170613""",532829619
"""20170614""",618411900
"""20170615""",646420337
"""20170616""",725682886
"""20170617""",814607923
"""20170618""",729802507
"""20170619""",893794972
"""20170620""",820004165
"""20170621""",864534086
"""20170622""",835015134
"""20170623""",810246687
"""20170624""",867544053
"""20170625""",824374905
"""20170626""",858150655
"""20170627""",852088336
"""20170628""",822694593
"""20170629""",805030815
"""20170630""",805030815
"""20170701""",853770948
"""20170702""",853770948
"""20170703""",542342291
"""20170704""",381692519
"""20170705""",300738225
"""20170706""",259075792
"""20170707""",212561478
"""20170708""",197258284
"""20170709""",184381662
"""20170710""",135344174
