"""20160812""",2805
"""20160813""",2687
"""20160814""",4808
"""20160815""",4808
"""20160816""",4808
"""20160817""",942
"""20160818""",642
"""20160819""",698
"""20160820""",832
"""20160821""",905
"""20160822""",501
"""20160823""",392
"""20160824""",392
"""20160825""",464
"""20160826""",200
"""20160827""",314
"""20160828""",434
"""20160829""",553
"""20160830""",370
"""20160831""",393
"""20160901""",547
"""20160902""",444
"""20160903""",525
"""20160904""",652
"""20160905""",561
"""20160906""",108
"""20160907""",96
"""20160908""",108
"""20160909""",109
"""20160910""",120
"""20160911""",249
"""20160912""",84
"""20160913""",214
"""20160914""",185
"""20160915""",68
"""20160916""",42
"""20160917""",41
"""20160918""",50
"""20160919""",54
"""20160920""",92
"""20160921""",26
"""20160922""",26
"""20160923""",37
"""20160924""",131
"""20160925""",54
"""20160926""",110
"""20160927""",155
"""20160928""",222
"""20160929""",67
"""20160930""",96
"""20161001""",183
"""20161002""",147
"""20161003""",65
"""20161004""",138
"""20161005""",136
"""20161006""",179
"""20161007""",201
"""20161008""",63
"""20161009""",77
"""20161010""",245
"""20161011""",203
"""20161012""",196
"""20161013""",196
"""20161014""",263
"""20161015""",298
"""20161016""",293
"""20161017""",234
"""20161018""",99
"""20161019""",60
"""20161020""",114
"""20161021""",112
"""20161022""",99
"""20161023""",113
"""20161024""",87
"""20161025""",23
"""20161026""",101
"""20161027""",37
"""20161028""",74
"""20161029""",22
"""20161030""",27
"""20161031""",72
"""20161101""",71
"""20161102""",24
"""20161103""",22
"""20161104""",19
"""20161105""",19
"""20161106""",102
"""20161107""",99
"""20161108""",90
"""20161109""",81
"""20161110""",18
"""20161111""",60
"""20161112""",35
"""20161113""",93
"""20161114""",21
"""20161115""",17
"""20161116""",67
"""20161117""",18
"""20161118""",78
"""20161119""",103
"""20161120""",128
"""20161121""",110
"""20161122""",27
"""20161123""",79
"""20161124""",27
"""20161125""",36
"""20161126""",131
"""20161127""",138
"""20161128""",37
"""20161129""",98
"""20161130""",51
"""20161201""",47
"""20161202""",46
"""20161203""",89
"""20161204""",38
"""20161205""",77
"""20161206""",80
"""20161207""",32
"""20161208""",25
"""20161209""",39
"""20161210""",81
"""20161211""",95
"""20161212""",32
"""20161213""",37
"""20161214""",28
"""20161215""",105
"""20161216""",72
"""20161217""",77
"""20161218""",44
"""20161219""",29
"""20161220""",26
"""20161221""",32
"""20161222""",26
"""20161223""",79
"""20161224""",34
"""20161225""",118
"""20161226""",28
"""20161227""",23
"""20161228""",23
"""20161229""",18
"""20161230""",266110
"""20161231""",358458
"""20170101""",261481
"""20170102""",242391
"""20170103""",93011
"""20170104""",20366
"""20170105""",220258
"""20170106""",412900
"""20170107""",482408
"""20170108""",854016
"""20170109""",11725473
"""20170110""",842692013
"""20170111""",2071610838
"""20170112""",1363204662
"""20170113""",859984218
"""20170114""",610978930
"""20170115""",567267393
"""20170116""",401717504
"""20170117""",2089446487
"""20170118""",3596617351
