"""20150918""",217397
"""20150919""",4433368
"""20150920""",890001768
"""20150921""",1478259816
"""20150922""",2228833343
"""20150923""",2637245547
"""20150924""",3405039755
"""20150925""",3998178956
"""20150926""",4894097788
"""20150927""",5652412575
"""20150928""",5750383116
"""20150929""",6368647759
"""20150930""",6560537363
"""20151001""",7517635531
"""20151002""",7533480137
"""20151003""",8431473399
"""20151004""",9443643109
"""20151005""",9630064573
"""20151006""",10004422754
"""20151007""",11594797682
"""20151008""",11316193381
"""20151009""",11890508520
"""20151010""",12776186072
"""20151011""",14628072323
"""20151012""",13612942547
"""20151013""",7586879315
"""20151014""",16285824643
"""20151015""",16665795375
"""20151016""",9522606839
"""20151017""",5850873153
"""20151018""",5567451997
"""20151019""",4177716149
"""20151020""",3940782559
"""20151021""",3133596466
"""20151022""",3646765186
"""20151023""",2506143235
"""20151024""",3564970734
"""20151025""",3658363696
"""20151026""",2790041233
"""20151027""",2464580271
"""20151028""",2302444843
"""20151029""",2138780075
"""20151030""",1930925665
"""20151031""",1930925665
"""20151101""",1851659366
"""20151102""",1305572994
"""20151103""",1223815131
"""20151104""",1181944999
"""20151105""",1181944999
"""20151106""",1117062560
"""20151107""",1173326595
"""20151108""",1144191255
"""20151109""",809407229
"""20151110""",758904717
"""20151111""",702689347
"""20151112""",780732079
"""20151113""",758171939
"""20151114""",770149037
"""20151115""",808550233
"""20151116""",643882469
"""20151117""",638753988
"""20151118""",619814534
"""20151119""",610246155
"""20151120""",584437976
"""20151121""",609102100
"""20151122""",630142939
"""20151123""",485196144
"""20151124""",473756668
"""20151125""",446896128
"""20151126""",320194855
"""20151127""",301469260
"""20151128""",314802906
"""20151129""",331769083
"""20151130""",268237008
"""20151201""",271190104
"""20151202""",266346462
"""20151203""",263353377
"""20151204""",331993061
"""20151205""",357759610
"""20151206""",364630238
"""20151207""",278742337
"""20151208""",273549792
"""20151209""",273549792
"""20151210""",278592295
"""20151211""",266304399
"""20151212""",273524182
"""20151213""",300662145
"""20151214""",224983227
"""20151215""",205302236
"""20151216""",194543682
"""20151217""",185730569
"""20151218""",180922078
"""20151219""",190917890
"""20151220""",202145325
"""20151221""",153559831
"""20151222""",153571200
"""20151223""",152125397
"""20151224""",143951627
"""20151225""",142180482
"""20151226""",156573324
"""20151227""",170381518
"""20151228""",137309015
"""20151229""",138462608
"""20151230""",140271664
"""20151231""",139345886
"""20160101""",168389090
"""20160102""",189827857
"""20160103""",209638356
"""20160104""",178050272
"""20160105""",184279857
"""20160106""",185650382
"""20160107""",185650382
"""20160108""",191836037
"""20160109""",198857393
"""20160110""",217785269
"""20160111""",189091094
"""20160112""",184775058
"""20160113""",177343349
"""20160114""",176075859
"""20160115""",176075859
"""20160116""",180968838
"""20160117""",190414124
"""20160118""",157980497
"""20160119""",153691948
"""20160120""",160677678
"""20160121""",169563336
"""20160122""",169563336
"""20160123""",169563336
"""20160124""",198502945
"""20160125""",158742326
"""20160126""",152606870
"""20160127""",146570159
"""20160128""",157884756
"""20160129""",161057808
"""20160130""",161057808
"""20160131""",180915675
"""20160201""",160389241
"""20160202""",147518215
"""20160203""",146213695
"""20160204""",145084955
"""20160205""",138951159
"""20160206""",130250235
"""20160207""",91228543
"""20160208""",137535330
"""20160209""",160398082
"""20160210""",189189914
"""20160211""",215282603
"""20160212""",238463355
"""20160213""",259247093
"""20160214""",237778301
"""20160215""",210369420
"""20160216""",206659107
"""20160217""",205407793
"""20160218""",207919847
"""20160219""",211486249
"""20160220""",202534689
"""20160221""",207003548
"""20160222""",170830343
"""20160223""",165426511
"""20160224""",148611313
"""20160225""",144217587
"""20160226""",138659528
"""20160227""",136191079
"""20160228""",137034553
"""20160229""",104465635
"""20160301""",90714845
"""20160302""",84299028
"""20160303""",82879321
"""20160304""",82564363
"""20160305""",92403193
"""20160306""",93451299
"""20160307""",70159250
"""20160308""",76399641
"""20160309""",81024341
"""20160310""",76065865
"""20160311""",72492929
"""20160312""",79751671
"""20160313""",84170906
"""20160314""",61965585
"""20160315""",62337272
"""20160316""",59977072
"""20160317""",59168865
"""20160318""",56574554
"""20160319""",61447538
"""20160320""",64534927
"""20160321""",51380968
"""20160322""",54167207
"""20160323""",55834784
"""20160324""",53266354
"""20160325""",50740693
"""20160326""",53817895
"""20160327""",54769106
"""20160328""",43949345
"""20160329""",44946474
"""20160330""",46704355
"""20160331""",45530378
"""20160401""",37928484
"""20160402""",52488757
"""20160403""",49657310
"""20160404""",57567633
"""20160405""",33322386
"""20160406""",55913505
"""20160407""",53054630
"""20160408""",7148
"""20160409""",55517970
"""20160410""",525
"""20160411""",46291931
"""20160412""",47827389
"""20160413""",46474860
"""20160414""",44548161
"""20160415""",44754935
"""20160416""",44754935
"""20160417""",57496165
"""20160418""",43779175
"""20160419""",44457932
"""20160420""",47844408
"""20160421""",47134018
"""20160422""",29098620
"""20160423""",54368513
"""20160424""",62542964
"""20160425""",35421615
"""20160426""",53696033
"""20160427""",55202025
"""20160428""",53435340
"""20160429""",52148864
"""20160430""",52978779
"""20160501""",60660186
"""20160502""",72862482
"""20160503""",59060699
"""20160504""",58409670
"""20160505""",60903053
"""20160506""",62126757
"""20160507""",19849609
"""20160508""",78370640
"""20160509""",64883345
"""20160510""",65289600
"""20160511""",68899426
"""20160512""",79891127
"""20160513""",83852331
"""20160514""",95767348
"""20160515""",103493366
"""20160516""",80883521
"""20160517""",82137095
"""20160518""",85895911
"""20160519""",89840850
"""20160520""",92430834
"""20160521""",0
"""20160522""",106572689
"""20160523""",88754393
"""20160524""",88297833
"""20160525""",88591347
"""20160526""",47317817
"""20160527""",90925697
"""20160528""",90915073
"""20160529""",94427403
"""20160530""",1363
"""20160531""",76077531
"""20160601""",74086504
"""20160602""",75923541
"""20160603""",51229883
"""20160604""",75538589
"""20160605""",82973268
"""20160606""",65542787
"""20160607""",67080499
"""20160608""",3927361
"""20160609""",60743702
"""20160610""",76668832
"""20160611""",55173038
"""20160612""",82774861
"""20160613""",78072530
"""20160614""",80532198
"""20160615""",80566374
"""20160616""",77606497
"""20160617""",11359130
"""20160618""",73776514
"""20160619""",78445552
"""20160620""",66035178
"""20160621""",66321165
"""20160622""",64731586
"""20160623""",63726485
"""20160624""",62251916
"""20160625""",10644149
"""20160626""",59127433
"""20160627""",64122463
"""20160628""",75819933
"""20160629""",76754440
"""20160630""",16348923
"""20160701""",85562413
"""20160702""",92885639
"""20160703""",104010107
"""20160704""",89945525
"""20160705""",84709875
"""20160706""",89526507
"""20160707""",91884165
"""20160708""",89978303
"""20160709""",97070950
"""20160710""",103896104
"""20160711""",103896104
"""20160712""",103896104
"""20160713""",78262695
"""20160714""",85769773
"""20160715""",83407627
"""20160716""",86453196
"""20160717""",95879804
"""20160718""",86376063
"""20160719""",83692505
"""20160720""",83692505
"""20160721""",83692505
"""20160722""",79063909
"""20160723""",83772847
"""20160724""",91198269
"""20160725""",75433277
"""20160726""",69086177
"""20160727""",65364840
"""20160728""",66742034
"""20160729""",65512261
"""20160730""",71531637
"""20160731""",77306954
"""20160801""",67791680
"""20160802""",67466234
"""20160803""",64873130
