2014-01-01,0
2014-11-23,0
2014-11-24,0
2014-11-25,0
2014-11-26,1
2014-11-27,0
2014-11-28,0
2014-11-29,0
2014-11-30,0
2014-12-01,0
2014-12-02,0
2014-12-03,1
2014-12-04,0
2014-12-05,1
2014-12-06,0
2014-12-07,1
2014-12-08,0
2014-12-09,0
2014-12-10,0
2014-12-11,0
2014-12-12,0
2014-12-13,0
2014-12-14,0
2014-12-15,0
2014-12-16,2
2014-12-17,1
2014-12-18,1
2014-12-19,881
2014-12-20,3921
2014-12-21,28456
2014-12-22,44581
2014-12-23,44671
2014-12-24,53122
2014-12-25,36141
2014-12-26,44318
2014-12-27,37859
2014-12-28,94706
2014-12-29,31556
2014-12-30,26814
2014-12-31,39059
2015-01-01,36361
2015-01-02,149432
2015-01-03,93336
2015-01-04,126180
2015-01-05,84876
2015-01-06,63523
2015-01-07,61857
2015-01-08,131508
2015-01-09,109352
2015-01-10,81202
2015-01-11,55477
2015-01-12,53467
2015-01-13,65824
2015-01-14,61449
2015-01-15,55390
2015-01-16,54688
2015-01-17,54165
2015-01-18,52766
2015-01-19,60829
2015-01-20,69078
2015-01-21,84309
2015-01-22,48822
2015-01-23,44342
2015-01-24,27143
2015-01-25,45718
2015-01-26,54189
2015-01-27,42914
2015-01-28,44416
2015-01-29,45349
2015-01-30,47434
2015-01-31,31859
2015-02-01,95233
2015-02-02,59315
2015-02-03,106353
2015-02-04,82798
2015-02-05,62977
2015-02-06,43409
2015-02-07,27929
2015-02-08,28873
2015-02-09,31399
2015-02-10,26580
2015-02-11,20990
2015-02-12,14372
2015-02-13,15906
2015-02-14,12230
2015-02-15,11341
2015-02-16,10134
2015-02-17,6142
2015-02-18,7530
2015-02-19,6770
2015-02-20,4928
2015-02-21,16302
2015-02-22,5509
2015-02-23,4157
2015-02-24,3521
2015-02-25,5329
2015-02-26,8930
2015-02-27,7393
2015-02-28,5768
2015-03-01,4149
2015-03-02,5462
2015-03-03,16603
2015-03-04,6468
2015-03-05,2148
2015-03-06,1857
2015-03-07,1088
2015-03-08,1319
2015-03-09,4345
2015-03-10,3154
2015-03-11,1670
2015-03-12,2074
2015-03-13,2990
2015-03-14,2756
2015-03-15,1917
2015-03-16,1495
2015-03-17,1166
2015-03-18,3449
2015-03-19,1227
2015-03-20,18535
2015-03-21,14286
2015-03-22,4191
2015-03-23,9298
2015-03-24,2672
2015-03-25,2881
2015-03-26,3505
2015-03-27,9341
2015-03-28,5208
2015-03-29,7155
2015-03-30,2249
2015-03-31,2508
2015-04-01,1739
2015-04-02,2475
2015-04-03,2726
2015-04-04,1913
2015-04-05,1828
2015-04-06,2023
2015-04-07,1769
2015-04-08,1851
2015-04-09,2013
2015-04-10,2064
2015-04-11,2156
2015-04-12,1999
2015-04-13,1861
2015-04-14,1636
2015-04-15,1780
2015-04-16,1536
2015-04-17,1346
2015-04-18,1688
2015-04-19,1515
2015-04-20,1177
2015-04-21,1485
2015-04-22,1439
2015-04-23,1222
2015-04-24,1153
2015-04-25,30728
2015-04-26,64499
2015-04-27,39290
2015-04-28,16747
2015-04-29,5971
2015-04-30,4038
2015-05-01,5470
2015-05-02,4785
2015-05-03,3074
2015-05-04,1568
2015-05-05,1064
2015-05-06,1026
2015-05-07,1799
2015-05-08,1090
2015-05-09,1023
2015-05-10,1049
2015-05-11,1140
2015-05-12,834
2015-05-13,829
2015-05-14,846
2015-05-15,1029
2015-05-16,790
2015-05-17,1730
2015-05-18,691
2015-05-19,3330
2015-05-20,2623
2015-05-21,1155
2015-05-22,1273
2015-05-23,1074
2015-05-24,933
2015-05-25,1142
2015-05-26,880
2015-05-27,876
2015-05-28,818
2015-05-29,1952
2015-05-30,1382
2015-05-31,1213
2015-06-01,917
2015-06-02,24741
2015-06-03,3115
2015-06-04,1461
2015-06-05,1051
2015-06-06,878
