2014-01-01,5094
2014-01-02,4533
2014-01-03,4720
2014-01-04,4523
2014-01-05,3804
2014-01-06,4256
2014-01-07,4866
2014-01-08,5050
2014-01-09,7429
2014-01-10,5420
2014-01-11,4288
2014-01-12,4339
2014-01-13,4868
2014-01-14,4850
2014-01-15,5479
2014-01-16,3958
2014-01-17,4323
2014-01-18,3426
2014-01-19,4194
2014-01-20,3814
2014-01-21,3568
2014-01-22,6417
2014-01-23,5601
2014-01-24,5044
2014-01-25,4286
2014-01-26,4754
2014-01-27,4458
2014-01-28,4974
2014-01-29,6041
2014-01-30,5040
2014-01-31,3299
2014-02-01,5206
2014-02-02,4596
2014-02-03,3796
2014-02-04,3642
2014-02-05,4975
2014-02-06,3928
2014-02-07,3968
2014-02-08,3680
2014-02-09,3381
2014-02-10,4188
2014-02-11,4388
2014-02-12,4401
2014-02-13,4978
2014-02-14,6453
2014-02-15,4138
2014-02-16,3459
2014-02-17,3990
2014-02-18,3696
2014-02-19,4133
2014-02-20,4046
2014-02-21,3803
2014-02-22,4108
2014-02-23,4486
2014-02-24,4055
2014-02-25,4219
2014-02-26,3838
2014-02-27,3807
2014-02-28,5459
2014-03-01,4820
2014-03-02,3484
2014-03-03,3934
2014-03-04,3172
2014-03-05,3679
2014-03-06,5443
2014-03-07,6095
2014-03-08,3998
2014-03-09,3596
2014-03-10,4655
2014-03-11,3395
2014-03-12,3086
2014-03-13,3517
2014-03-14,3842
2014-03-15,3602
2014-03-16,2762
2014-03-17,2987
2014-03-18,2717
2014-03-19,2903
2014-03-20,4710
2014-03-21,4172
2014-03-22,2492
2014-03-23,9840
2014-03-24,3057
2014-03-25,4189
2014-03-26,11786
2014-03-27,200328
2014-03-28,354327
2014-03-29,498609
2014-03-30,423296
2014-03-31,2924
2014-04-01,3885
2014-04-02,8502
2014-04-03,5639
2014-04-04,6276
2014-04-05,3759
2014-04-06,3258
2014-04-07,2788
2014-04-08,2954
2014-04-09,3975
2014-04-10,3897
2014-04-11,4199
2014-04-12,3398
2014-04-13,3554
2014-04-14,3126
2014-04-15,3301
2014-04-16,12992
2014-04-17,5161
2014-04-18,4760
2014-04-19,4080
2014-04-20,3072
2014-04-21,3733
2014-04-22,3109
2014-04-23,2690
2014-04-24,2490
2014-04-25,4121
2014-04-26,3401
2014-04-27,11682
2014-04-28,16372
2014-04-29,7732
2014-04-30,6354
2014-05-01,5638
2014-05-02,4173
2014-05-03,3867
2014-05-04,4253
2014-05-05,3228
2014-05-06,5440
2014-05-07,5290
2014-05-08,6515
2014-05-09,10896
2014-05-10,11082
2014-05-11,10295
2014-05-12,10040
2014-05-13,9393
2014-05-14,64075
2014-05-15,69878
2014-05-16,71809
2014-05-17,82652
2014-05-18,85725
2014-05-19,78960
2014-05-20,80506
2014-05-21,81892
2014-05-22,83883
2014-05-23,80592
2014-05-24,80514
2014-05-25,81096
2014-05-26,76319
2014-05-27,77189
2014-05-28,74924
2014-05-29,76459
2014-05-30,77796
2014-05-31,80729
2014-06-01,74321
2014-06-02,75562
2014-06-03,75705
2014-06-04,75953
2014-06-05,80985
2014-06-06,80011
2014-06-07,77794
2014-06-08,86978
2014-06-09,85945
2014-06-10,77817
