2014-01-01,0
2017-01-05,8344
2017-01-06,1875
2017-01-07,567
2017-01-08,361
2017-01-09,807
2017-01-10,41888
2017-01-11,3211
2017-01-12,2438
2017-01-13,1029
2017-01-14,368
2017-01-15,3155
2017-01-16,8643
2017-01-17,4454
2017-01-18,2365
2017-01-19,3043
2017-01-20,1679
2017-01-21,911
2017-01-22,2610
2017-01-23,2497
2017-01-24,4306
2017-01-25,4190
2017-01-26,40765
2017-01-27,4108
2017-01-28,4721
2017-01-29,115030
2017-01-30,91764
2017-01-31,57818
2017-02-01,88564
2017-02-02,56374
2017-02-03,107655
2017-02-04,66543
2017-02-05,114197
2017-02-06,96541
2017-02-07,89963
2017-02-08,108182
2017-02-09,123049
2017-02-10,111957
2017-02-11,78860
2017-02-12,92719
2017-02-13,104198
2017-02-14,100578
2017-02-15,73670
2017-02-16,69057
2017-02-17,60221
2017-02-18,51956
2017-02-19,49158
2017-02-20,80223
2017-02-21,118118
2017-02-22,119666
2017-02-23,57438
2017-02-24,89076
2017-02-25,67528
2017-02-26,60206
2017-02-27,73786
2017-02-28,108318
2017-03-01,177394
2017-03-02,135459
2017-03-03,52275
2017-03-04,57248
2017-03-05,39184
2017-03-06,42679
2017-03-07,34883
2017-03-08,38724
2017-03-09,34481
2017-03-10,34474
2017-03-11,14467
2017-03-12,15071
2017-03-13,23324
2017-03-14,15714
2017-03-15,17399
2017-03-16,50730
2017-03-17,37907
2017-03-18,43963
2017-03-19,41680
2017-03-20,24033
2017-03-21,24175
2017-03-22,34945
2017-03-23,38320
2017-03-24,48771
2017-03-25,66282
2017-03-26,56049
2017-03-27,95102
2017-03-28,123814
2017-03-29,93144
2017-03-30,93901
2017-03-31,107355
2017-04-01,72930
2017-04-02,88718
2017-04-03,123983
2017-04-04,79289
2017-04-05,75971
2017-04-06,36285
2017-04-07,17287
2017-04-08,21771
2017-04-09,27684
2017-04-10,21838
2017-04-11,22692
2017-04-12,21318
2017-04-13,12353
2017-04-14,7264
2017-04-15,6161
2017-04-16,4969
2017-04-17,15948
2017-04-18,27879
2017-04-19,63505
2017-04-20,36427
2017-04-21,21733
2017-04-22,13813
2017-04-23,8845
2017-04-24,8956
2017-04-25,9924
2017-04-26,6436
2017-04-27,7982
2017-04-28,5975
2017-04-29,4510
2017-04-30,3407
2017-05-01,8525
2017-05-02,6588
2017-05-03,56987
2017-05-04,47058
2017-05-05,11542
2017-05-06,6007
2017-05-07,4294
2017-05-08,9828
2017-05-09,9197
2017-05-10,9791
2017-05-11,13857
2017-05-12,8246
2017-05-13,9045
2017-05-14,6481
2017-05-15,3896
2017-05-16,3692
2017-05-17,1782
2017-05-18,1161
2017-05-19,1473
2017-05-20,1620
2017-05-21,1562
2017-05-22,1336
2017-05-23,3322
2017-05-24,2310
2017-05-25,1369
2017-05-26,1348
2017-05-27,1222
2017-05-28,2294
2017-05-29,1151
2017-05-30,1064
2017-05-31,2344
2017-06-01,3441
2017-06-02,2925
2017-06-03,1728
2017-06-04,1287
2017-06-05,962
2017-06-06,1176
2017-06-07,1012
2017-06-08,1082
2017-06-09,51659
2017-06-10,94948
2017-06-11,44138
2017-06-12,42270
2017-06-13,37426
2017-06-14,25224
2017-06-15,2153
2017-06-16,2370
2017-06-17,1629
2017-06-18,2013
2017-06-19,1241
2017-06-20,1105
2017-06-21,1411
2017-06-22,1351
2017-06-23,2900
2017-06-24,2168
2017-06-25,1419
2017-06-26,918
2017-06-27,1063
2017-06-28,1141
2017-06-29,798
2017-06-30,3385
2017-07-01,2730
2017-07-02,2517
2017-07-03,2638
2017-07-04,1741
2017-07-05,2516
2017-07-06,3601
2017-07-07,1209
2017-07-08,1096
2017-07-09,1661
