导演,元德,7.279999999999999,5.9799999999999995,
编剧1,杨十夜,6.36,5.800000000000001,
编剧2,梵缺,-1,-1,
演员1,邢昭林,-1,-1,
演员2,梁洁,-1,-1,
演员3,王瑞昌,-1,-1,
演员4,辛瑞琪,-1,-1,
演员5,孙艺宁,-1,-1,
演员6,钟祺,,,
演员7,王浩歌,/celebrity/1376915/
演员8,胡春勇,/celebrity/1374004/
总评价数,15678
评价1,10.8%
评价2,24.0%
评价3,42.2%
评价4,16.4%
评价5,6.6%
标签1,爱情
标签2,古装
播出时间,2017-07-10(中国大陆)
