2016-07-09,0
2017-03-12,1561
2017-03-13,587
2017-03-14,563
2017-03-15,451
2017-03-16,10396
2017-03-17,18421
2017-03-18,4859
2017-03-19,11500
2017-03-20,7679
2017-03-21,14013
2017-03-22,8690
2017-03-23,3330
2017-03-24,845
2017-03-25,5955
2017-03-26,4207
2017-03-27,8384
2017-03-28,17225
2017-03-29,13558
2017-03-30,41755
2017-03-31,36626
2017-04-01,50852
2017-04-02,36690
2017-04-03,78612
2017-04-04,126046
2017-04-05,117718
2017-04-06,157791
2017-04-07,155541
2017-04-08,172716
2017-04-09,193935
2017-04-10,173075
2017-04-11,168317
2017-04-12,175695
2017-04-13,270428
2017-04-14,241472
2017-04-15,150569
2017-04-16,129151
2017-04-17,169218
2017-04-18,125500
2017-04-19,136561
2017-04-20,171149
2017-04-21,247190
2017-04-22,117571
2017-04-23,96198
2017-04-24,107230
2017-04-25,119230
2017-04-26,101200
2017-04-27,87988
2017-04-28,94655
2017-04-29,74886
2017-04-30,52854
2017-05-01,49631
2017-05-02,37977
2017-05-03,32527
2017-05-04,26544
2017-05-05,38178
2017-05-06,27219
2017-05-07,17364
2017-05-08,18676
2017-05-09,24192
2017-05-10,17848
2017-05-11,15923
2017-05-12,10273
2017-05-13,9227
2017-05-14,21272
2017-05-15,8839
2017-05-16,15637
2017-05-17,11231
2017-05-18,23158
2017-05-19,40238
2017-05-20,6580
2017-05-21,21545
2017-05-22,30365
2017-05-23,7079
2017-05-24,16488
2017-05-25,29180
2017-05-26,23276
2017-05-27,11095
2017-05-28,6393
2017-05-29,5297
2017-05-30,4829
2017-05-31,4501
2017-06-01,8699
2017-06-02,5278
2017-06-03,4796
2017-06-04,4738
2017-06-05,6432
2017-06-06,6260
2017-06-07,3859
2017-06-08,8516
2017-06-09,38254
2017-06-10,75428
2017-06-11,129299
2017-06-12,42672
2017-06-13,7076
2017-06-14,5003
2017-06-15,21541
2017-06-16,15970
2017-06-17,5699
2017-06-18,5186
2017-06-19,4422
2017-06-20,3333
2017-06-21,9967
2017-06-22,7563
2017-06-23,7548
2017-06-24,11571
2017-06-25,7458
2017-06-26,6197
2017-06-27,9898
2017-06-28,6300
2017-06-29,4577
2017-06-30,8837
2017-07-01,5044
2017-07-02,4519
2017-07-03,4740
2017-07-04,3998
2017-07-05,3542
2017-07-06,6896
2017-07-07,5005
2017-07-08,3449
2017-07-09,3215
