2016-07-09,59969
2016-07-10,49867
2016-07-11,56568
2016-07-12,70602
2016-07-13,44488
2016-07-14,17048
2016-07-15,26696
2016-07-16,38653
2016-07-17,26635
2016-07-18,20670
2016-07-19,29305
2016-07-20,17265
2016-07-21,21025
2016-07-22,40669
2016-07-23,27222
2016-07-24,27969
2016-07-25,62620
2016-07-26,49653
2016-07-27,37945
2016-07-28,33159
2016-07-29,21104
2016-07-30,40024
2016-07-31,24928
2016-08-01,35100
2016-08-02,72825
2016-08-03,42981
2016-08-04,30810
2016-08-05,30851
2016-08-06,31687
2016-08-07,24922
2016-08-08,13063
2016-08-09,18249
2016-08-10,9220
2016-08-11,10417
2016-08-12,38225
2016-08-13,13916
2016-08-14,15019
2016-08-15,14506
2016-08-16,14829
2016-08-17,13678
2016-08-18,89513
2016-08-19,84333
2016-08-20,59408
2016-08-21,27828
2016-08-22,30246
2016-08-23,60621
2016-08-24,52840
2016-08-25,255052
2016-08-26,160323
2016-08-27,103736
2016-08-28,76487
2016-08-29,100381
2016-08-30,131443
2016-08-31,135289
2016-09-01,126549
2016-09-02,124433
2016-09-03,174363
2016-09-04,179899
2016-09-05,470152
2016-09-06,232232
2016-09-07,177205
2016-09-08,173371
2016-09-09,150888
2016-09-10,150232
2016-09-11,138977
2016-09-12,160931
2016-09-13,134023
2016-09-14,121502
2016-09-15,150280
2016-09-16,145186
2016-09-17,142503
2016-09-18,78518
2016-09-19,112608
2016-09-20,122995
2016-09-21,127374
2016-09-22,127348
2016-09-23,140461
2016-09-24,113001
2016-09-25,382037
2016-09-26,139395
2016-09-27,153112
2016-09-28,150138
2016-09-29,108210
2016-09-30,99593
2016-10-01,148738
2016-10-02,155526
2016-10-03,152694
2016-10-04,150142
2016-10-05,178854
2016-10-06,173432
2016-10-07,192153
2016-10-08,168877
2016-10-09,225212
2016-10-10,201090
2016-10-11,202926
2016-10-12,216215
2016-10-13,160116
2016-10-14,144673
2016-10-15,212399
2016-10-16,161366
2016-10-17,133082
2016-10-18,229302
2016-10-19,252147
2016-10-20,309005
2016-10-21,305396
2016-10-22,266963
2016-10-23,212788
2016-10-24,150702
2016-10-25,173593
2016-10-26,76040
2016-10-27,34304
2016-10-28,21716
2016-10-29,28010
2016-10-30,20753
2016-10-31,26310
2016-11-01,21885
2016-11-02,25114
2016-11-03,23512
2016-11-04,16877
2016-11-05,17983
2016-11-06,17513
2016-11-07,13414
2016-11-08,12038
2016-11-09,10499
2016-11-10,11250
2016-11-11,12372
2016-11-12,12251
2016-11-13,12470
2016-11-14,7692
2016-11-15,7435
2016-11-16,7988
2016-11-17,9239
2016-11-18,9714
2016-11-19,15894
2016-11-20,15733
2016-11-21,12192
2016-11-22,14020
2016-11-23,11869
2016-11-24,6102
2016-11-25,9076
2016-11-26,10615
2016-11-27,10280
2016-11-28,8957
2016-11-29,6803
2016-11-30,5701
2016-12-01,7518
2016-12-02,14999
2016-12-03,6638
2016-12-04,9947
2016-12-05,13022
2016-12-06,8245
2016-12-07,7320
2016-12-08,9048
2016-12-09,19048
2016-12-10,19470
2016-12-11,27003
2016-12-12,13445
2016-12-13,10053
2016-12-14,23299
2016-12-15,17702
2016-12-16,13955
2016-12-17,29752
2016-12-18,14181
2016-12-19,10336
2016-12-20,10161
2016-12-21,12420
2016-12-22,5667
2016-12-23,5498
2016-12-24,13074
2016-12-25,5860
2016-12-26,10424
2016-12-27,6052
2016-12-28,7530
2016-12-29,4798
2016-12-30,6555
2016-12-31,7273
2017-01-01,19922
2017-01-02,12921
2017-01-03,9148
2017-01-04,7879
2017-01-05,5934
2017-01-06,5105
2017-01-07,6492
2017-01-08,12170
2017-01-09,6332
2017-01-10,6094
2017-01-11,5556
2017-01-12,9878
2017-01-13,7392
2017-01-14,4770
2017-01-15,6175
2017-01-16,9869
2017-01-17,5660
2017-01-18,4982
2017-01-19,12714
2017-01-20,13485
2017-01-21,5051
2017-01-22,2856
2017-01-23,3461
2017-01-24,3318
2017-01-25,3662
2017-01-26,2988
2017-01-27,3602
2017-01-28,4286
2017-01-29,4656
2017-01-30,7331
2017-01-31,8631
2017-02-01,17590
2017-02-02,4493
2017-02-03,3609
2017-02-04,7129
