"""20161028""",7141
"""20161029""",28690
"""20161030""",12257
"""20161031""",4857
"""20161101""",3015
"""20161102""",2239
"""20161103""",1799
"""20161104""",2515
"""20161105""",2515
"""20161106""",3252
"""20161107""",1028
"""20161108""",1677
"""20161109""",1684
"""20161110""",837
"""20161111""",1053
"""20161112""",2349
"""20161113""",1849
"""20161114""",385
"""20161115""",275
"""20161116""",318
"""20161117""",373
"""20161118""",1197
"""20161119""",2349
"""20161120""",1696
"""20161121""",466
"""20161122""",1593
"""20161123""",776
"""20161124""",462
"""20161125""",730
"""20161126""",1792
"""20161127""",1458
"""20161128""",250
"""20161129""",308
"""20161130""",306
"""20161201""",375
"""20161202""",717
"""20161203""",1410
"""20161204""",1018
"""20161205""",297
"""20161206""",391
"""20161207""",433
"""20161208""",314
"""20161209""",410
"""20161210""",1435
"""20161211""",1893
"""20161212""",481
"""20161213""",601
"""20161214""",338
"""20161215""",308
"""20161216""",569
"""20161217""",963
"""20161218""",383
"""20161219""",135
"""20161220""",180
"""20161221""",220
"""20161222""",185
"""20161223""",427
"""20161224""",751
"""20161225""",659
"""20161226""",211
"""20161227""",135
"""20161228""",133
"""20161229""",127
"""20161230""",372
"""20161231""",788
"""20170101""",759
"""20170102""",561
"""20170103""",174
"""20170104""",118
"""20170105""",21554
"""20170106""",29024
"""20170107""",32535
"""20170108""",28776
"""20170109""",25387
"""20170110""",15867
"""20170111""",21620
"""20170112""",5047
"""20170113""",996
"""20170114""",1427
"""20170115""",1146
"""20170116""",1003
"""20170117""",855
"""20170118""",539
"""20170119""",859
"""20170120""",596
"""20170121""",756
"""20170122""",745
"""20170123""",646
"""20170124""",741
"""20170125""",715
"""20170126""",847
"""20170127""",488
"""20170128""",860
"""20170129""",617
"""20170130""",548
"""20170131""",831
"""20170201""",711
"""20170202""",946
"""20170203""",1083
"""20170204""",1044
"""20170205""",1227
"""20170206""",1081
"""20170207""",715
"""20170208""",1145
"""20170209""",682
"""20170210""",1119
"""20170211""",1145
"""20170212""",830
"""20170213""",364
"""20170214""",349
"""20170215""",371
"""20170216""",345
"""20170217""",414
"""20170218""",1031
"""20170219""",970
"""20170220""",311
"""20170221""",292
"""20170222""",446
"""20170223""",269
"""20170224""",264
"""20170225""",753
"""20170226""",683
"""20170227""",154
"""20170228""",192
"""20170301""",221
"""20170302""",147
"""20170303""",859
"""20170304""",753
"""20170305""",688
"""20170306""",146
"""20170307""",191
"""20170308""",178
"""20170309""",671
"""20170310""",523
"""20170311""",1135
"""20170312""",538
"""20170313""",166
"""20170314""",139
"""20170315""",150
"""20170316""",191
"""20170317""",287
"""20170318""",807
"""20170319""",418
"""20170320""",145
"""20170321""",165
"""20170322""",112
"""20170323""",127
"""20170324""",329
"""20170325""",620
"""20170326""",332
"""20170327""",108
"""20170328""",134
"""20170329""",232
"""20170330""",188
"""20170331""",154
"""20170401""",318
"""20170402""",523
"""20170403""",712
"""20170404""",24341
"""20170405""",646
"""20170406""",176
"""20170407""",187
"""20170408""",746
"""20170409""",561
"""20170410""",221
"""20170411""",156
"""20170412""",160
"""20170413""",193
"""20170414""",323
"""20170415""",561
"""20170416""",483
"""20170417""",123
"""20170418""",139
"""20170419""",157
"""20170420""",147
"""20170421""",280
"""20170422""",463
"""20170423""",405
"""20170424""",122
"""20170425""",218
"""20170426""",167
"""20170427""",131
"""20170428""",266
"""20170429""",705
"""20170430""",964
"""20170501""",705
"""20170502""",185
"""20170503""",185
"""20170504""",185
"""20170505""",185
"""20170506""",185
"""20170507""",216881
"""20170508""",45559
"""20170509""",26839
"""20170510""",24716
"""20170511""",26652
"""20170512""",33721
"""20170513""",53542
"""20170514""",45796
"""20170515""",29004
"""20170516""",3115
"""20170517""",800
"""20170518""",618
"""20170519""",993
"""20170520""",2221
"""20170521""",1971
"""20170522""",900
"""20170523""",531
"""20170524""",596
"""20170525""",596
"""20170526""",447
"""20170527""",827
"""20170528""",2278
"""20170529""",2039
"""20170530""",1458
"""20170531""",520
"""20170601""",540
"""20170602""",414
"""20170603""",990
"""20170604""",801
"""20170605""",291
"""20170606""",419
"""20170607""",532
"""20170608""",519
"""20170609""",598
"""20170610""",1003
"""20170611""",680
"""20170612""",463
"""20170613""",338
"""20170614""",304
"""20170615""",191
"""20170616""",497
"""20170617""",791
"""20170618""",678
"""20170619""",70653
"""20170620""",66966
"""20170621""",62533
"""20170622""",148188
"""20170623""",129095
"""20170624""",161581
"""20170625""",151706
"""20170626""",110431
"""20170627""",124415
"""20170628""",240475
"""20170629""",250004
"""20170630""",250004
"""20170701""",310980
"""20170702""",310980
"""20170703""",259694
"""20170704""",243310
"""20170705""",923983
"""20170706""",2332419
"""20170707""",3877647
"""20170708""",2886588
"""20170709""",12273067
"""20170710""",957875994
"""20170711""",1614039659
"""20170712""",2453774955
"""20170713""",2967958677
"""20170714""",3292435035
"""20170715""",2892728647
"""20170716""",2782192199
"""20170717""",4058875769
"""20170718""",4387906964
"""20170719""",4620226332
"""20170720""",4596206890
"""20170721""",4853894023
"""20170722""",3942514015
"""20170723""",3681625544
"""20170724""",5274841538
"""20170725""",5629354318
"""20170726""",5728656614
"""20170727""",5820015313
"""20170728""",5776660516
"""20170729""",4951909984
"""20170730""",4430320854
"""20170731""",4170707900
"""20170801""",6206095767
"""20170802""",2744179739
"""20170803""",1935269055
"""20170804""",1536293754
"""20170805""",1326153459
"""20170806""",1176083870
"""20170807""",930814963
"""20170808""",786292206
"""20170809""",679360508
"""20170810""",601663668
"""20170811""",539758242
"""20170812""",490832567
"""20170813""",467043503
"""20170814""",406013445
"""20170815""",372259171
"""20170816""",338695271
"""20170817""",317730604
"""20170818""",284576242
"""20170819""",263623101
"""20170820""",254431295
"""20170821""",231912372
"""20170822""",214582491
"""20170823""",204265392
"""20170824""",189591720
"""20170825""",175023236
"""20170826""",165605809
"""20170827""",166026299
"""20170828""",136946512
"""20170829""",132869216
"""20170830""",118705366
"""20170831""",95546907
"""20170901""",63465147
"""20170902""",96627222
"""20170903""",87453713
"""20170904""",37619856
"""20170905""",32408488
"""20170906""",29720684
"""20170907""",28611267
"""20170908""",39953508
"""20170909""",77891904
"""20170910""",73064704
"""20170911""",26652747
"""20170912""",24269225
"""20170913""",23740905
"""20170914""",22763510
"""20170915""",31172166
"""20170916""",63961348
"""20170917""",58047224
"""20170918""",19912777
"""20170919""",18973146
"""20170920""",18561108
"""20170921""",17651798
"""20170922""",25229086
"""20170923""",57068077
"""20170924""",54691900
"""20170925""",17515327
"""20170926""",16551650
"""20170927""",15863875
"""20170928""",14962283
"""20170929""",15291954
"""20170930""",25421721
"""20171001""",50088397
"""20171002""",50221895
"""20171003""",54438426
"""20171004""",52609740
"""20171005""",56933577
"""20171006""",58806920
"""20171007""",63026121
"""20171008""",56474608
"""20171009""",16297621
"""20171010""",14866839
"""20171011""",13997017
"""20171012""",13008061
"""20171013""",18102397
"""20171014""",43150682
"""20171015""",41657594
"""20171016""",13548762
"""20171017""",12275469
"""20171018""",11752325
"""20171019""",11594539
"""20171020""",17498878
"""20171021""",40877842
"""20171022""",37222098
"""20171023""",11066058
"""20171024""",10368467
"""20171025""",10346765
"""20171026""",10008039
"""20171027""",15223108
"""20171028""",35536609
"""20171029""",32850071
"""20171030""",9400708
"""20171031""",8644038
"""20171101""",8333322
