"""20170707""",5609
"""20170708""",5427
"""20170709""",4620
"""20170710""",4023
"""20170711""",5745
"""20170712""",7334
"""20170713""",2743
"""20170714""",1573
"""20170715""",494
"""20170716""",592
"""20170717""",810
"""20170718""",540
"""20170719""",726
"""20170720""",1143
"""20170721""",41237
"""20170722""",59904
"""20170723""",291705
"""20170724""",245272
"""20170725""",235865
"""20170726""",1909684
"""20170727""",5105257
"""20170728""",316233467
"""20170729""",738073377
"""20170730""",739013946
"""20170731""",1021679627
"""20170801""",1247548627
"""20170802""",1346313641
"""20170803""",1618732256
"""20170804""",1889366220
"""20170805""",2245933257
"""20170806""",2159804442
"""20170807""",2662152264
"""20170808""",2802367907
"""20170809""",2796404987
"""20170810""",3014839129
"""20170811""",3037381815
"""20170812""",3449439439
"""20170813""",3019214353
"""20170814""",3296771834
"""20170815""",2754206212
"""20170816""",1660613781
"""20170817""",1342055750
"""20170818""",1095882928
"""20170819""",921690632
"""20170820""",812767202
"""20170821""",627931768
"""20170822""",519377804
"""20170823""",437667530
"""20170824""",357183734
"""20170825""",298913330
"""20170826""",261108878
"""20170827""",258619451
"""20170828""",196388904
"""20170829""",174794968
"""20170830""",149151951
"""20170831""",127331047
"""20170901""",109545776
"""20170902""",107335947
"""20170903""",108159818
"""20170904""",86942217
"""20170905""",75386989
"""20170906""",64828762
"""20170907""",56670039
"""20170908""",50419069
"""20170909""",50158771
"""20170910""",50058236
"""20170911""",38820198
"""20170912""",34251411
"""20170913""",32163568
"""20170914""",30316130
"""20170915""",28576269
"""20170916""",28387349
"""20170917""",28361183
"""20170918""",22938019
"""20170919""",21506356
"""20170920""",19859274
"""20170921""",17464870
"""20170922""",16292148
"""20170923""",16886352
"""20170924""",17462300
"""20170925""",14441321
"""20170926""",13530243
"""20170927""",12612739
"""20170928""",11514679
"""20170929""",10483846
"""20170930""",11088828
"""20171001""",12388659
"""20171002""",12599595
"""20171003""",13567604
"""20171004""",12906656
"""20171005""",11335069
"""20171006""",10535645
"""20171007""",10609531
"""20171008""",10954414
"""20171009""",9309387
"""20171010""",9068391
"""20171011""",8421487
"""20171012""",7932070
"""20171013""",7217128
"""20171014""",7910060
"""20171015""",8622097
"""20171016""",7186413
"""20171017""",6808669
"""20171018""",6253329
"""20171019""",5706965
"""20171020""",5595343
"""20171021""",5876336
"""20171022""",6038532
"""20171023""",4858464
"""20171024""",4549761
"""20171025""",4355323
"""20171026""",4284868
"""20171027""",4055485
"""20171028""",4151514
"""20171029""",4220766
"""20171030""",3247000
"""20171031""",3020528
"""20171101""",2775495
